lr,batch_size,hidden_sizes,epochs,mse,r2
1e-05,24,"(32, 16, 8)",200,31.811073303222656,-0.0458751916885376
1e-05,24,"(32, 16, 8)",300,31.630035400390625,-0.03992307186126709
1e-05,24,"(64, 32, 16, 8)",100,33.899898529052734,-0.11455094814300537
1e-05,24,"(64, 32, 16, 8)",200,31.09300994873047,-0.022266864776611328
1e-05,24,"(64, 32, 16, 8)",300,31.15321922302246,-0.02424633502960205
1e-05,24,"(512, 256, 128, 64, 32, 16)",100,30.03487777709961,0.012522101402282715
1e-05,24,"(512, 256, 128, 64, 32, 16)",200,29.711139678955078,0.023165881633758545
1e-05,24,"(512, 256, 128, 64, 32, 16)",300,29.054553985595703,0.04475295543670654
1e-05,24,"(256, 128, 64, 32, 16)",100,30.318899154663086,0.0031841397285461426
1e-05,24,"(256, 128, 64, 32, 16)",200,29.759105682373047,0.02158886194229126
1e-05,24,"(256, 128, 64, 32, 16)",300,29.739944458007812,0.022218823432922363
1e-05,24,"(1024, 512, 256, 128, 64, 32, 16)",100,29.638580322265625,0.025551438331604004
1e-05,24,"(1024, 512, 256, 128, 64, 32, 16)",200,29.831005096435547,0.019224941730499268
1e-05,24,"(1024, 512, 256, 128, 64, 32, 16)",300,28.30752944946289,0.06931334733963013
1e-05,24,"(1024, 512, 256, 128)",100,28.76813507080078,0.05416971445083618
1e-05,24,"(1024, 512, 256, 128)",200,27.864912033081055,0.08386564254760742
1e-05,24,"(1024, 512, 256, 128)",300,26.93414878845215,0.11446696519851685
1e-05,32,"(1024, 512, 256)",100,28.944894790649414,0.048358261585235596
1e-05,32,"(1024, 512, 256)",200,27.735769271850586,0.0881115198135376
1e-05,32,"(1024, 512, 256)",300,27.105093002319336,0.10884672403335571
1e-05,32,"(512, 256, 128)",100,29.82887077331543,0.019295156002044678
1e-05,32,"(512, 256, 128)",200,28.884418487548828,0.050346553325653076
1e-05,32,"(512, 256, 128)",300,28.451732635498047,0.064572274684906
1e-05,32,"(256, 128, 64)",100,30.08169937133789,0.010982692241668701
1e-05,32,"(256, 128, 64)",200,29.84512710571289,0.01876068115234375
1e-05,32,"(256, 128, 64)",300,29.480131149291992,0.03076094388961792
1e-05,32,"(128, 64, 32)",100,32.075103759765625,-0.05455589294433594
1e-05,32,"(128, 64, 32)",200,30.389883041381836,0.000850379467010498
1e-05,32,"(128, 64, 32)",300,29.785261154174805,0.0207289457321167
1e-05,32,"(64, 32, 16)",100,32.73055648803711,-0.07610559463500977
1e-05,32,"(64, 32, 16)",200,31.555601119995117,-0.0374758243560791
1e-05,32,"(64, 32, 16)",300,30.83887481689453,-0.01391148567199707
1e-05,32,"(32, 16, 8)",100,33.72867202758789,-0.10892140865325928
1e-05,32,"(32, 16, 8)",200,32.5782585144043,-0.07109832763671875
1e-05,32,"(32, 16, 8)",300,32.19014358520508,-0.058338046073913574
1e-05,32,"(64, 32, 16, 8)",100,33.4616813659668,-0.10014331340789795
1e-05,32,"(64, 32, 16, 8)",200,32.69407272338867,-0.07490622997283936
1e-05,32,"(64, 32, 16, 8)",300,31.921972274780273,-0.04952120780944824
1e-05,32,"(512, 256, 128, 64, 32, 16)",100,30.151691436767578,0.008681535720825195
1e-05,32,"(512, 256, 128, 64, 32, 16)",200,29.848581314086914,0.01864713430404663
1e-05,32,"(512, 256, 128, 64, 32, 16)",300,29.364139556884766,0.03457444906234741
1e-05,32,"(256, 128, 64, 32, 16)",100,30.235036849975586,0.005941331386566162
1e-05,32,"(256, 128, 64, 32, 16)",200,29.88035011291504,0.017602622509002686
1e-05,32,"(256, 128, 64, 32, 16)",300,29.81264305114746,0.0198286771774292
1e-05,32,"(1024, 512, 256, 128, 64, 32, 16)",100,29.829729080200195,0.019266903400421143
1e-05,32,"(1024, 512, 256, 128, 64, 32, 16)",200,29.687824249267578,0.023932456970214844
1e-05,32,"(1024, 512, 256, 128, 64, 32, 16)",300,28.50824737548828,0.06271421909332275
1e-05,32,"(1024, 512, 256, 128)",100,28.956682205200195,0.047970712184906006
1e-05,32,"(1024, 512, 256, 128)",200,27.617136001586914,0.09201192855834961
1e-05,32,"(1024, 512, 256, 128)",300,27.499513626098633,0.09587907791137695
1e-06,8,"(1024, 512, 256)",100,30.21273422241211,0.006674587726593018
1e-06,8,"(1024, 512, 256)",200,29.828351974487305,0.01931220293045044
1e-06,8,"(1024, 512, 256)",300,29.455347061157227,0.03157573938369751
1e-06,8,"(512, 256, 128)",100,31.299325942993164,-0.029050111770629883
1e-06,8,"(512, 256, 128)",200,30.400484085083008,0.0005018115043640137
1e-06,8,"(512, 256, 128)",300,29.94717788696289,0.015405476093292236
1e-06,8,"(256, 128, 64)",100,32.160552978515625,-0.0573652982711792
1e-06,8,"(256, 128, 64)",200,31.873830795288086,-0.04793846607208252
1e-06,8,"(256, 128, 64)",300,30.6240234375,-0.0068476200103759766
1e-06,8,"(128, 64, 32)",100,33.386173248291016,-0.09766089916229248
1e-06,8,"(128, 64, 32)",200,33.26383972167969,-0.09363877773284912
1e-06,8,"(128, 64, 32)",300,31.68882179260254,-0.041855812072753906
1e-06,8,"(64, 32, 16)",100,33.30899429321289,-0.095123291015625
1e-06,8,"(64, 32, 16)",200,32.52735900878906,-0.06942486763000488
1e-06,8,"(64, 32, 16)",300,32.391414642333984,-0.06495535373687744
1e-06,8,"(32, 16, 8)",100,34.344398498535156,-0.12916505336761475
1e-06,8,"(32, 16, 8)",200,32.93025207519531,-0.0826711654663086
1e-06,8,"(32, 16, 8)",300,32.30348587036133,-0.062064409255981445
1e-06,8,"(64, 32, 16, 8)",100,33.287391662597656,-0.09441304206848145
1e-06,8,"(64, 32, 16, 8)",200,33.5665283203125,-0.10359048843383789
1e-06,8,"(64, 32, 16, 8)",300,32.946231842041016,-0.08319664001464844
1e-06,8,"(512, 256, 128, 64, 32, 16)",100,33.05942916870117,-0.08691823482513428
1e-06,8,"(512, 256, 128, 64, 32, 16)",200,31.742456436157227,-0.04361915588378906
1e-06,8,"(512, 256, 128, 64, 32, 16)",300,31.413131713867188,-0.032791733741760254
1e-06,8,"(256, 128, 64, 32, 16)",100,32.69108581542969,-0.07480788230895996
1e-06,8,"(256, 128, 64, 32, 16)",200,32.914817810058594,-0.08216381072998047
1e-06,8,"(256, 128, 64, 32, 16)",300,33.54600524902344,-0.10291576385498047
1e-06,8,"(1024, 512, 256, 128, 64, 32, 16)",100,32.84589385986328,-0.07989764213562012
1e-06,8,"(1024, 512, 256, 128, 64, 32, 16)",200,33.41244125366211,-0.09852445125579834
1e-06,8,"(1024, 512, 256, 128, 64, 32, 16)",300,30.10291290283203,0.01028531789779663
1e-06,8,"(1024, 512, 256, 128)",100,30.215070724487305,0.006597757339477539
1e-06,8,"(1024, 512, 256, 128)",200,29.951555252075195,0.015261530876159668
1e-06,8,"(1024, 512, 256, 128)",300,29.78929328918457,0.02059638500213623
1e-06,16,"(1024, 512, 256)",100,30.322052001953125,0.003080427646636963
1e-06,16,"(1024, 512, 256)",200,29.944419860839844,0.01549619436264038
1e-06,16,"(1024, 512, 256)",300,29.87789535522461,0.017683327198028564
1e-06,16,"(512, 256, 128)",100,31.59893226623535,-0.03890037536621094
1e-06,16,"(512, 256, 128)",200,30.660303115844727,-0.008040428161621094
1e-06,16,"(512, 256, 128)",300,30.336397171020508,0.0026088356971740723
1e-06,16,"(256, 128, 64)",100,33.33017349243164,-0.09581959247589111
1e-06,16,"(256, 128, 64)",200,31.995180130004883,-0.051928162574768066
1e-06,16,"(256, 128, 64)",300,32.00970458984375,-0.052405595779418945
1e-06,16,"(128, 64, 32)",100,33.1342658996582,-0.0893787145614624
1e-06,16,"(128, 64, 32)",200,33.24742126464844,-0.09309899806976318
1e-06,16,"(128, 64, 32)",300,32.04353332519531,-0.053517937660217285
1e-06,16,"(64, 32, 16)",100,34.067726135253906,-0.12006866931915283
1e-06,16,"(64, 32, 16)",200,33.20679473876953,-0.09176325798034668
1e-06,16,"(64, 32, 16)",300,33.23008346557617,-0.09252893924713135
1e-06,16,"(32, 16, 8)",100,34.22483444213867,-0.12523412704467773
1e-06,16,"(32, 16, 8)",200,34.91889572143555,-0.14805316925048828
1e-06,16,"(32, 16, 8)",300,33.4434814453125,-0.09954500198364258
1e-06,16,"(64, 32, 16, 8)",100,33.273887634277344,-0.09396910667419434
1e-06,16,"(64, 32, 16, 8)",200,33.94375991821289,-0.11599302291870117
1e-06,16,"(64, 32, 16, 8)",300,34.11915969848633,-0.12175977230072021
1e-06,16,"(512, 256, 128, 64, 32, 16)",100,33.43229293823242,-0.09917712211608887
1e-06,16,"(512, 256, 128, 64, 32, 16)",200,33.774898529052734,-0.11044120788574219
1e-06,16,"(512, 256, 128, 64, 32, 16)",300,32.61552047729492,-0.07232344150543213
1e-06,16,"(256, 128, 64, 32, 16)",100,33.45827865600586,-0.10003149509429932
1e-06,16,"(256, 128, 64, 32, 16)",200,33.81957244873047,-0.11190998554229736
1e-06,16,"(256, 128, 64, 32, 16)",300,33.94248580932617,-0.1159510612487793
1e-06,16,"(1024, 512, 256, 128, 64, 32, 16)",100,32.51847839355469,-0.06913292407989502
1e-06,16,"(1024, 512, 256, 128, 64, 32, 16)",200,31.986345291137695,-0.05163764953613281
1e-06,16,"(1024, 512, 256, 128, 64, 32, 16)",300,30.288877487182617,0.004171192646026611
1e-06,16,"(1024, 512, 256, 128)",100,30.716033935546875,-0.009872674942016602
1e-06,16,"(1024, 512, 256, 128)",200,29.92550277709961,0.016118109226226807
1e-06,16,"(1024, 512, 256, 128)",300,29.910572052001953,0.016609013080596924
1e-06,24,"(1024, 512, 256)",100,30.759117126464844,-0.011289238929748535
1e-06,24,"(1024, 512, 256)",200,30.053937911987305,0.011895477771759033
1e-06,24,"(1024, 512, 256)",300,29.877756118774414,0.01768791675567627
1e-06,24,"(512, 256, 128)",100,32.32966232299805,-0.06292521953582764
1e-06,24,"(512, 256, 128)",200,31.52849769592285,-0.03658473491668701
1e-06,24,"(512, 256, 128)",300,30.528884887695312,-0.0037196874618530273
1e-06,24,"(256, 128, 64)",100,32.89968490600586,-0.08166623115539551
1e-06,24,"(256, 128, 64)",200,32.268070220947266,-0.060900092124938965
1e-06,24,"(256, 128, 64)",300,32.58208084106445,-0.07122409343719482
1e-06,24,"(128, 64, 32)",100,33.564414978027344,-0.10352098941802979
1e-06,24,"(128, 64, 32)",200,33.62053298950195,-0.10536599159240723
1e-06,24,"(128, 64, 32)",300,32.803466796875,-0.07850277423858643
1e-06,24,"(64, 32, 16)",100,32.838226318359375,-0.07964551448822021
1e-06,24,"(64, 32, 16)",200,33.15218734741211,-0.08996784687042236
1e-06,24,"(64, 32, 16)",300,33.61106491088867,-0.10505473613739014
1e-06,24,"(32, 16, 8)",100,32.255863189697266,-0.060498833656311035
1e-06,24,"(32, 16, 8)",200,33.408935546875,-0.09840917587280273
1e-06,24,"(32, 16, 8)",300,34.07847595214844,-0.1204221248626709
1e-06,24,"(64, 32, 16, 8)",100,33.27656936645508,-0.09405732154846191
1e-06,24,"(64, 32, 16, 8)",200,33.018592834472656,-0.08557558059692383
1e-06,24,"(64, 32, 16, 8)",300,34.38636779785156,-0.13054490089416504
1e-06,24,"(512, 256, 128, 64, 32, 16)",100,33.96376419067383,-0.11665058135986328
1e-06,24,"(512, 256, 128, 64, 32, 16)",200,33.12273406982422,-0.08899950981140137
1e-06,24,"(512, 256, 128, 64, 32, 16)",300,32.81942367553711,-0.07902741432189941
1e-06,24,"(256, 128, 64, 32, 16)",100,33.90545654296875,-0.11473369598388672
1e-06,24,"(256, 128, 64, 32, 16)",200,32.92405700683594,-0.08246755599975586
1e-06,24,"(256, 128, 64, 32, 16)",300,33.19954299926758,-0.09152483940124512
1e-06,24,"(1024, 512, 256, 128, 64, 32, 16)",100,32.84865188598633,-0.07998824119567871
1e-06,24,"(1024, 512, 256, 128, 64, 32, 16)",200,33.26151657104492,-0.09356236457824707
1e-06,24,"(1024, 512, 256, 128, 64, 32, 16)",300,32.35707473754883,-0.06382644176483154
1e-06,24,"(1024, 512, 256, 128)",100,31.80821990966797,-0.04578137397766113
1e-06,24,"(1024, 512, 256, 128)",200,30.222450256347656,0.006355166435241699
1e-06,24,"(1024, 512, 256, 128)",300,30.035694122314453,0.012495279312133789
1e-06,32,"(1024, 512, 256)",100,31.109222412109375,-0.02279984951019287
1e-06,32,"(1024, 512, 256)",200,30.231103897094727,0.00607067346572876
1e-06,32,"(1024, 512, 256)",300,29.838699340820312,0.01897197961807251
1e-06,32,"(512, 256, 128)",100,32.16758346557617,-0.057596445083618164
1e-06,32,"(512, 256, 128)",200,31.737457275390625,-0.043454885482788086
1e-06,32,"(512, 256, 128)",300,30.779634475708008,-0.011963844299316406
1e-06,32,"(256, 128, 64)",100,33.5450325012207,-0.10288381576538086
1e-06,32,"(256, 128, 64)",200,33.13217544555664,-0.0893099308013916
1e-06,32,"(256, 128, 64)",300,32.32374954223633,-0.06273066997528076
1e-06,32,"(128, 64, 32)",100,33.77560043334961,-0.11046421527862549
1e-06,32,"(128, 64, 32)",200,33.10552215576172,-0.08843362331390381
1e-06,32,"(128, 64, 32)",300,33.2025032043457,-0.0916222333908081
1e-06,32,"(64, 32, 16)",100,34.32428741455078,-0.1285039186477661
1e-06,32,"(64, 32, 16)",200,33.29418182373047,-0.09463632106781006
1e-06,32,"(64, 32, 16)",300,33.484947204589844,-0.10090827941894531
1e-06,32,"(32, 16, 8)",100,34.01700210571289,-0.11840105056762695
1e-06,32,"(32, 16, 8)",200,34.69286346435547,-0.14062178134918213
1e-06,32,"(32, 16, 8)",300,32.854881286621094,-0.0801931619644165
1e-06,32,"(64, 32, 16, 8)",100,32.899776458740234,-0.08166921138763428
1e-06,32,"(64, 32, 16, 8)",200,33.328369140625,-0.09576034545898438
1e-06,32,"(64, 32, 16, 8)",300,33.62312316894531,-0.10545122623443604
1e-06,32,"(512, 256, 128, 64, 32, 16)",100,33.984718322753906,-0.11733949184417725
1e-06,32,"(512, 256, 128, 64, 32, 16)",200,32.902069091796875,-0.08174455165863037
1e-06,32,"(512, 256, 128, 64, 32, 16)",300,33.356056213378906,-0.09667062759399414
1e-06,32,"(256, 128, 64, 32, 16)",100,33.05998992919922,-0.0869365930557251
1e-06,32,"(256, 128, 64, 32, 16)",200,33.82829666137695,-0.11219680309295654
1e-06,32,"(256, 128, 64, 32, 16)",300,32.627418518066406,-0.07271468639373779
1e-06,32,"(1024, 512, 256, 128, 64, 32, 16)",100,34.03207778930664,-0.11889660358428955
1e-06,32,"(1024, 512, 256, 128, 64, 32, 16)",200,32.26609420776367,-0.06083512306213379
1e-06,32,"(1024, 512, 256, 128, 64, 32, 16)",300,31.888856887817383,-0.04843246936798096
1e-06,32,"(1024, 512, 256, 128)",100,32.19689178466797,-0.05856001377105713
1e-06,32,"(1024, 512, 256, 128)",200,30.597265243530273,-0.005967855453491211
1e-06,32,"(1024, 512, 256, 128)",300,30.105438232421875,0.010202288627624512
