lr,batch_size,hidden_sizes,epochs,mse,r2
0.0001,8,"(256, 128, 64, 64, 32, 8, 8)",400,48.7959,-0.1365
0.0001,8,"(256, 128, 64, 64, 32, 8, 8)",500,40.8221,0.0492
0.0001,8,"(256, 128, 128, 64, 64, 32, 8)",100,47.0651,-0.0962
0.0001,8,"(256, 128, 128, 64, 64, 32, 8)",200,45.1985,-0.0527
0.0001,8,"(256, 128, 128, 64, 64, 32, 8)",300,46.7799,-0.0896
0.0001,8,"(256, 128, 128, 64, 64, 32, 8)",400,43.0237,-0.0021
0.0001,8,"(256, 128, 128, 64, 64, 32, 8)",500,45.3349,-0.0559
0.0001,8,"(64, 32, 32, 16, 8)",100,42.3071,0.0146
0.0001,8,"(64, 32, 32, 16, 8)",200,44.9162,-0.0462
0.0001,8,"(64, 32, 32, 16, 8)",300,47.0244,-0.0953
0.0001,8,"(64, 32, 32, 16, 8)",400,48.0858,-0.12
0.0001,8,"(64, 32, 32, 16, 8)",500,45.433,-0.0582
0.0001,8,"(32, 32, 16, 8)",100,42.3888,0.0127
0.0001,8,"(32, 32, 16, 8)",200,43.7117,-0.0181
0.0001,8,"(32, 32, 16, 8)",300,43.4295,-0.0115
0.0001,8,"(32, 32, 16, 8)",400,43.091,-0.0036
0.0001,8,"(32, 32, 16, 8)",500,45.9257,-0.0697
0.0001,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,46.5174,-0.0835
0.0001,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,45.5972,-0.062
0.0001,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,43.9454,-0.0235
0.0001,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,49.7389,-0.1585
0.0001,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,40.1121,0.0657
0.0001,12,"(512, 256, 128, 64, 32, 16, 8)",100,45.4907,-0.0595
0.0001,12,"(512, 256, 128, 64, 32, 16, 8)",200,47.9647,-0.1172
0.0001,12,"(512, 256, 128, 64, 32, 16, 8)",300,47.1669,-0.0986
0.0001,12,"(512, 256, 128, 64, 32, 16, 8)",400,47.1427,-0.098
0.0001,12,"(512, 256, 128, 64, 32, 16, 8)",500,44.2079,-0.0297
0.0001,12,"(256, 128, 64, 32, 16, 8)",100,43.4251,-0.0114
0.0001,12,"(256, 128, 64, 32, 16, 8)",200,47.4409,-0.105
0.0001,12,"(256, 128, 64, 32, 16, 8)",300,46.2497,-0.0772
0.0001,12,"(256, 128, 64, 32, 16, 8)",400,46.9721,-0.094
0.0001,12,"(256, 128, 64, 32, 16, 8)",500,43.2998,-0.0085
0.0001,12,"(128, 64, 32, 16, 8)",100,42.436,0.0116
0.0001,12,"(128, 64, 32, 16, 8)",200,44.9796,-0.0476
0.0001,12,"(128, 64, 32, 16, 8)",300,46.7514,-0.0889
0.0001,12,"(128, 64, 32, 16, 8)",400,47.86,-0.1147
0.0001,12,"(128, 64, 32, 16, 8)",500,46.3791,-0.0802
0.0001,12,"(64, 32, 16, 8)",100,42.5286,0.0094
0.0001,12,"(64, 32, 16, 8)",200,43.4022,-0.0109
0.0001,12,"(64, 32, 16, 8)",300,44.8394,-0.0444
0.0001,12,"(64, 32, 16, 8)",400,46.2017,-0.0761
0.0001,12,"(64, 32, 16, 8)",500,46.6894,-0.0875
0.0001,12,"(32, 16, 8)",100,42.2897,0.015
0.0001,12,"(32, 16, 8)",200,42.6729,0.0061
0.0001,12,"(32, 16, 8)",300,43.0878,-0.0036
0.0001,12,"(32, 16, 8)",400,43.0082,-0.0017
0.0001,12,"(32, 16, 8)",500,44.3927,-0.034
0.0001,12,"(16, 8)",100,42.4446,0.0114
0.0001,12,"(16, 8)",200,42.1521,0.0182
0.0001,12,"(16, 8)",300,42.1087,0.0192
0.0001,12,"(16, 8)",400,42.4819,0.0105
0.0001,12,"(16, 8)",500,42.6908,0.0057
0.0001,12,"(256, 128, 128, 64, 64, 16, 8)",100,45.6376,-0.063
0.0001,12,"(256, 128, 128, 64, 64, 16, 8)",200,46.2555,-0.0774
0.0001,12,"(256, 128, 128, 64, 64, 16, 8)",300,46.543,-0.0841
0.0001,12,"(256, 128, 128, 64, 64, 16, 8)",400,49.6893,-0.1573
0.0001,12,"(256, 128, 128, 64, 64, 16, 8)",500,46.4016,-0.0808
0.0001,12,"(512, 256, 256, 128, 32, 32, 8)",100,46.3364,-0.0792
0.0001,12,"(512, 256, 256, 128, 32, 32, 8)",200,43.6323,-0.0163
0.0001,12,"(512, 256, 256, 128, 32, 32, 8)",300,44.1371,-0.028
0.0001,12,"(512, 256, 256, 128, 32, 32, 8)",400,45.0207,-0.0486
0.0001,12,"(512, 256, 256, 128, 32, 32, 8)",500,48.4302,-0.128
0.0001,12,"(256, 128, 64, 64, 32, 8, 8)",100,44.5507,-0.0376
0.0001,12,"(256, 128, 64, 64, 32, 8, 8)",200,47.1174,-0.0974
0.0001,12,"(256, 128, 64, 64, 32, 8, 8)",300,46.1487,-0.0749
0.0001,12,"(256, 128, 64, 64, 32, 8, 8)",400,47.116,-0.0974
0.0001,12,"(256, 128, 64, 64, 32, 8, 8)",500,45.2164,-0.0532
0.0001,12,"(256, 128, 128, 64, 64, 32, 8)",100,46.0859,-0.0734
0.0001,12,"(256, 128, 128, 64, 64, 32, 8)",200,46.6455,-0.0864
0.0001,12,"(256, 128, 128, 64, 64, 32, 8)",300,46.1392,-0.0746
0.0001,12,"(256, 128, 128, 64, 64, 32, 8)",400,46.23,-0.0768
0.0001,12,"(256, 128, 128, 64, 64, 32, 8)",500,42.1711,0.0178
0.0001,12,"(64, 32, 32, 16, 8)",100,42.1369,0.0186
0.0001,12,"(64, 32, 32, 16, 8)",200,44.6945,-0.041
0.0001,12,"(64, 32, 32, 16, 8)",300,46.5883,-0.0851
0.0001,12,"(64, 32, 32, 16, 8)",400,46.176,-0.0755
0.0001,12,"(64, 32, 32, 16, 8)",500,47.3356,-0.1025
0.0001,12,"(32, 32, 16, 8)",100,42.4554,0.0112
0.0001,12,"(32, 32, 16, 8)",200,42.7062,0.0053
0.0001,12,"(32, 32, 16, 8)",300,43.6562,-0.0168
0.0001,12,"(32, 32, 16, 8)",400,46.6238,-0.0859
0.0001,12,"(32, 32, 16, 8)",500,43.9947,-0.0247
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,46.4326,-0.0815
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,47.0824,-0.0966
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,48.6193,-0.1324
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,50.8258,-0.1838
0.0001,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,42.9004,0.0008
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",100,46.275,-0.0778
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",200,47.2949,-0.1016
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",300,47.9592,-0.117
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",400,46.6925,-0.0875
0.0001,16,"(512, 256, 128, 64, 32, 16, 8)",500,47.7934,-0.1132
0.0001,16,"(256, 128, 64, 32, 16, 8)",100,44.133,-0.0279
0.0001,16,"(256, 128, 64, 32, 16, 8)",200,47.7597,-0.1124
0.0001,16,"(256, 128, 64, 32, 16, 8)",300,48.507,-0.1298
0.0001,16,"(256, 128, 64, 32, 16, 8)",400,47.0531,-0.0959
0.0001,16,"(256, 128, 64, 32, 16, 8)",500,46.2746,-0.0778
0.0001,16,"(128, 64, 32, 16, 8)",100,42.2087,0.0169
0.0001,16,"(128, 64, 32, 16, 8)",200,45.6529,-0.0633
0.0001,16,"(128, 64, 32, 16, 8)",300,45.7857,-0.0664
0.0001,16,"(128, 64, 32, 16, 8)",400,43.4768,-0.0126
0.0001,16,"(128, 64, 32, 16, 8)",500,47.0694,-0.0963
0.0001,16,"(64, 32, 16, 8)",100,42.2739,0.0154
0.0001,16,"(64, 32, 16, 8)",200,43.3985,-0.0108
0.0001,16,"(64, 32, 16, 8)",300,42.1349,0.0186
0.0001,16,"(64, 32, 16, 8)",400,45.5161,-0.0601
0.0001,16,"(64, 32, 16, 8)",500,44.9627,-0.0472
0.0001,16,"(32, 16, 8)",100,42.5098,0.0099
0.0001,16,"(32, 16, 8)",200,42.3123,0.0145
0.0001,16,"(32, 16, 8)",300,42.7243,0.0049
0.0001,16,"(32, 16, 8)",400,42.7754,0.0037
0.0001,16,"(32, 16, 8)",500,42.5926,0.008
0.0001,16,"(16, 8)",100,42.6187,0.0074
0.0001,16,"(16, 8)",200,42.3647,0.0133
0.0001,16,"(16, 8)",300,42.4179,0.012
0.0001,16,"(16, 8)",400,42.2881,0.0151
0.0001,16,"(16, 8)",500,42.0558,0.0205
0.0001,16,"(256, 128, 128, 64, 64, 16, 8)",100,45.2294,-0.0535
0.0001,16,"(256, 128, 128, 64, 64, 16, 8)",200,45.8229,-0.0673
0.0001,16,"(256, 128, 128, 64, 64, 16, 8)",300,49.0458,-0.1423
0.0001,16,"(256, 128, 128, 64, 64, 16, 8)",400,44.7894,-0.0432
0.0001,16,"(256, 128, 128, 64, 64, 16, 8)",500,46.3539,-0.0796
0.0001,16,"(512, 256, 256, 128, 32, 32, 8)",100,46.1207,-0.0742
0.0001,16,"(512, 256, 256, 128, 32, 32, 8)",200,47.7079,-0.1112
0.0001,16,"(512, 256, 256, 128, 32, 32, 8)",300,44.8358,-0.0443
0.0001,16,"(512, 256, 256, 128, 32, 32, 8)",400,49.3364,-0.1491
0.0001,16,"(512, 256, 256, 128, 32, 32, 8)",500,43.1823,-0.0058
0.0001,16,"(256, 128, 64, 64, 32, 8, 8)",100,43.4077,-0.011
0.0001,16,"(256, 128, 64, 64, 32, 8, 8)",200,48.283,-0.1246
0.0001,16,"(256, 128, 64, 64, 32, 8, 8)",300,47.1371,-0.0979
0.0001,16,"(256, 128, 64, 64, 32, 8, 8)",400,48.0494,-0.1191
0.0001,16,"(256, 128, 64, 64, 32, 8, 8)",500,51.7027,-0.2042
0.0001,16,"(256, 128, 128, 64, 64, 32, 8)",100,46.76,-0.0891
0.0001,16,"(256, 128, 128, 64, 64, 32, 8)",200,48.3845,-0.1269
0.0001,16,"(256, 128, 128, 64, 64, 32, 8)",300,46.4197,-0.0812
0.0001,16,"(256, 128, 128, 64, 64, 32, 8)",400,45.0453,-0.0492
0.0001,16,"(256, 128, 128, 64, 64, 32, 8)",500,40.1229,0.0655
0.0001,16,"(64, 32, 32, 16, 8)",100,42.3794,0.0129
0.0001,16,"(64, 32, 32, 16, 8)",200,42.9377,-0.0001
0.0001,16,"(64, 32, 32, 16, 8)",300,45.6555,-0.0634
0.0001,16,"(64, 32, 32, 16, 8)",400,42.818,0.0027
0.0001,16,"(64, 32, 32, 16, 8)",500,46.4395,-0.0816
0.0001,16,"(32, 32, 16, 8)",100,42.4456,0.0114
0.0001,16,"(32, 32, 16, 8)",200,42.1264,0.0188
0.0001,16,"(32, 32, 16, 8)",300,43.6188,-0.0159
0.0001,16,"(32, 32, 16, 8)",400,43.2855,-0.0082
0.0001,16,"(32, 32, 16, 8)",500,45.9459,-0.0701
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,45.9076,-0.0693
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,48.0581,-0.1193
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,50.1231,-0.1674
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,46.5401,-0.084
0.0001,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,44.8799,-0.0453
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",100,45.7826,-0.0663
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",200,47.4671,-0.1056
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",300,46.4414,-0.0817
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",400,46.2734,-0.0778
0.0001,24,"(512, 256, 128, 64, 32, 16, 8)",500,46.8615,-0.0915
0.0001,24,"(256, 128, 64, 32, 16, 8)",100,42.3686,0.0132
0.0001,24,"(256, 128, 64, 32, 16, 8)",200,45.6274,-0.0627
0.0001,24,"(256, 128, 64, 32, 16, 8)",300,48.1591,-0.1217
0.0001,24,"(256, 128, 64, 32, 16, 8)",400,48.2265,-0.1233
0.0001,24,"(256, 128, 64, 32, 16, 8)",500,48.0976,-0.1203
0.0001,24,"(128, 64, 32, 16, 8)",100,42.515,0.0098
0.0001,24,"(128, 64, 32, 16, 8)",200,43.858,-0.0215
0.0001,24,"(128, 64, 32, 16, 8)",300,42.5576,0.0088
0.0001,24,"(128, 64, 32, 16, 8)",400,45.8381,-0.0676
0.0001,24,"(128, 64, 32, 16, 8)",500,48.3323,-0.1257
0.0001,24,"(64, 32, 16, 8)",100,42.3567,0.0135
0.0001,24,"(64, 32, 16, 8)",200,42.423,0.0119
0.0001,24,"(64, 32, 16, 8)",300,43.2774,-0.008
0.0001,24,"(64, 32, 16, 8)",400,43.1206,-0.0043
0.0001,24,"(64, 32, 16, 8)",500,44.2801,-0.0313
0.0001,24,"(32, 16, 8)",100,42.487,0.0104
0.0001,24,"(32, 16, 8)",200,42.2667,0.0155
0.0001,24,"(32, 16, 8)",300,42.4446,0.0114
0.0001,24,"(32, 16, 8)",400,42.7198,0.005
0.0001,24,"(32, 16, 8)",500,43.018,-0.002
0.0001,24,"(16, 8)",100,42.3976,0.0125
0.0001,24,"(16, 8)",200,42.2429,0.0161
0.0001,24,"(16, 8)",300,42.5391,0.0092
0.0001,24,"(16, 8)",400,42.3782,0.013
0.0001,24,"(16, 8)",500,42.0708,0.0201
0.0001,24,"(256, 128, 128, 64, 64, 16, 8)",100,43.0478,-0.0026
0.0001,24,"(256, 128, 128, 64, 64, 16, 8)",200,48.2358,-0.1235
0.0001,24,"(256, 128, 128, 64, 64, 16, 8)",300,45.9074,-0.0692
0.0001,24,"(256, 128, 128, 64, 64, 16, 8)",400,43.303,-0.0086
0.0001,24,"(256, 128, 128, 64, 64, 16, 8)",500,45.3132,-0.0554
0.0001,24,"(512, 256, 256, 128, 32, 32, 8)",100,47.4756,-0.1058
0.0001,24,"(512, 256, 256, 128, 32, 32, 8)",200,45.761,-0.0658
0.0001,24,"(512, 256, 256, 128, 32, 32, 8)",300,44.522,-0.037
0.0001,24,"(512, 256, 256, 128, 32, 32, 8)",400,46.6068,-0.0855
0.0001,24,"(512, 256, 256, 128, 32, 32, 8)",500,46.0056,-0.0715
0.0001,24,"(256, 128, 64, 64, 32, 8, 8)",100,42.6413,0.0068
0.0001,24,"(256, 128, 64, 64, 32, 8, 8)",200,47.6894,-0.1108
0.0001,24,"(256, 128, 64, 64, 32, 8, 8)",300,45.5142,-0.0601
0.0001,24,"(256, 128, 64, 64, 32, 8, 8)",400,46.2809,-0.0779
0.0001,24,"(256, 128, 64, 64, 32, 8, 8)",500,47.5752,-0.1081
0.0001,24,"(256, 128, 128, 64, 64, 32, 8)",100,44.0955,-0.027
0.0001,24,"(256, 128, 128, 64, 64, 32, 8)",200,44.6658,-0.0403
0.0001,24,"(256, 128, 128, 64, 64, 32, 8)",300,48.9042,-0.139
0.0001,24,"(256, 128, 128, 64, 64, 32, 8)",400,44.6821,-0.0407
0.0001,24,"(256, 128, 128, 64, 64, 32, 8)",500,46.0024,-0.0715
0.0001,24,"(64, 32, 32, 16, 8)",100,42.4276,0.0118
0.0001,24,"(64, 32, 32, 16, 8)",200,42.4774,0.0106
0.0001,24,"(64, 32, 32, 16, 8)",300,45.6487,-0.0632
0.0001,24,"(64, 32, 32, 16, 8)",400,44.1182,-0.0276
0.0001,24,"(64, 32, 32, 16, 8)",500,43.1877,-0.0059
0.0001,24,"(32, 32, 16, 8)",100,42.4856,0.0105
0.0001,24,"(32, 32, 16, 8)",200,42.7352,0.0046
0.0001,24,"(32, 32, 16, 8)",300,43.2222,-0.0067
0.0001,24,"(32, 32, 16, 8)",400,42.7539,0.0042
0.0001,24,"(32, 32, 16, 8)",500,44.2547,-0.0308
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,44.3497,-0.033
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,47.407,-0.1042
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,46.5196,-0.0835
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,44.9838,-0.0477
0.0001,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,45.8597,-0.0681
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",100,43.0428,-0.0025
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",200,45.5101,-0.06
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",300,44.3047,-0.0319
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",400,44.3588,-0.0332
0.0001,32,"(512, 256, 128, 64, 32, 16, 8)",500,47.643,-0.1097
0.0001,32,"(256, 128, 64, 32, 16, 8)",100,42.6765,0.006
0.0001,32,"(256, 128, 64, 32, 16, 8)",200,47.0081,-0.0949
0.0001,32,"(256, 128, 64, 32, 16, 8)",300,46.4682,-0.0823
0.0001,32,"(256, 128, 64, 32, 16, 8)",400,46.5637,-0.0845
0.0001,32,"(256, 128, 64, 32, 16, 8)",500,48.8377,-0.1375
0.0001,32,"(128, 64, 32, 16, 8)",100,42.3412,0.0138
0.0001,32,"(128, 64, 32, 16, 8)",200,43.6937,-0.0177
0.0001,32,"(128, 64, 32, 16, 8)",300,42.7896,0.0034
0.0001,32,"(128, 64, 32, 16, 8)",400,44.1883,-0.0292
0.0001,32,"(128, 64, 32, 16, 8)",500,46.3588,-0.0798
0.0001,32,"(64, 32, 16, 8)",100,42.3139,0.0145
0.0001,32,"(64, 32, 16, 8)",200,42.1697,0.0178
0.0001,32,"(64, 32, 16, 8)",300,42.1506,0.0183
0.0001,32,"(64, 32, 16, 8)",400,42.9731,-0.0009
0.0001,32,"(64, 32, 16, 8)",500,44.3902,-0.0339
0.0001,32,"(32, 16, 8)",100,42.2682,0.0155
0.0001,32,"(32, 16, 8)",200,42.5662,0.0086
0.0001,32,"(32, 16, 8)",300,42.2564,0.0158
0.0001,32,"(32, 16, 8)",400,42.5138,0.0098
0.0001,32,"(32, 16, 8)",500,42.7175,0.005
0.0001,32,"(16, 8)",100,42.4478,0.0113
0.0001,32,"(16, 8)",200,42.291,0.015
0.0001,32,"(16, 8)",300,42.0929,0.0196
0.0001,32,"(16, 8)",400,42.427,0.0118
0.0001,32,"(16, 8)",500,42.4856,0.0105
0.0001,32,"(256, 128, 128, 64, 64, 16, 8)",100,43.4096,-0.0111
0.0001,32,"(256, 128, 128, 64, 64, 16, 8)",200,46.3717,-0.0801
0.0001,32,"(256, 128, 128, 64, 64, 16, 8)",300,47.2611,-0.1008
0.0001,32,"(256, 128, 128, 64, 64, 16, 8)",400,47.7282,-0.1117
0.0001,32,"(256, 128, 128, 64, 64, 16, 8)",500,45.5583,-0.0611
0.0001,32,"(512, 256, 256, 128, 32, 32, 8)",100,43.1764,-0.0056
0.0001,32,"(512, 256, 256, 128, 32, 32, 8)",200,45.5237,-0.0603
0.0001,32,"(512, 256, 256, 128, 32, 32, 8)",300,46.9008,-0.0924
0.0001,32,"(512, 256, 256, 128, 32, 32, 8)",400,45.6425,-0.0631
0.0001,32,"(512, 256, 256, 128, 32, 32, 8)",500,46.0585,-0.0728
0.0001,32,"(256, 128, 64, 64, 32, 8, 8)",100,43.6425,-0.0165
0.0001,32,"(256, 128, 64, 64, 32, 8, 8)",200,43.1854,-0.0058
0.0001,32,"(256, 128, 64, 64, 32, 8, 8)",300,47.2224,-0.0999
0.0001,32,"(256, 128, 64, 64, 32, 8, 8)",400,49.0322,-0.142
0.0001,32,"(256, 128, 64, 64, 32, 8, 8)",500,47.101,-0.097
0.0001,32,"(256, 128, 128, 64, 64, 32, 8)",100,42.0033,0.0217
0.0001,32,"(256, 128, 128, 64, 64, 32, 8)",200,46.8403,-0.091
0.0001,32,"(256, 128, 128, 64, 64, 32, 8)",300,47.145,-0.0981
0.0001,32,"(256, 128, 128, 64, 64, 32, 8)",400,47.4841,-0.106
0.0001,32,"(256, 128, 128, 64, 64, 32, 8)",500,47.8411,-0.1143
0.0001,32,"(64, 32, 32, 16, 8)",100,42.3495,0.0136
0.0001,32,"(64, 32, 32, 16, 8)",200,43.4915,-0.013
0.0001,32,"(64, 32, 32, 16, 8)",300,42.1856,0.0174
0.0001,32,"(64, 32, 32, 16, 8)",400,43.6579,-0.0169
0.0001,32,"(64, 32, 32, 16, 8)",500,45.9786,-0.0709
0.0001,32,"(32, 32, 16, 8)",100,42.374,0.013
0.0001,32,"(32, 32, 16, 8)",200,42.6991,0.0055
0.0001,32,"(32, 32, 16, 8)",300,42.3993,0.0125
0.0001,32,"(32, 32, 16, 8)",400,43.2803,-0.0081
0.0001,32,"(32, 32, 16, 8)",500,42.583,0.0082
0.0005,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,45.207,-0.0529
0.0005,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,47.4184,-0.1044
0.0005,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,41.0726,0.0434
0.0005,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,48.0615,-0.1194
0.0005,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,42.0901,0.0197
0.0005,8,"(512, 256, 128, 64, 32, 16, 8)",100,41.7668,0.0272
0.0005,8,"(512, 256, 128, 64, 32, 16, 8)",200,45.1276,-0.0511
0.0005,8,"(512, 256, 128, 64, 32, 16, 8)",300,44.2684,-0.0311
0.0005,8,"(512, 256, 128, 64, 32, 16, 8)",400,46.4943,-0.0829
0.0005,8,"(512, 256, 128, 64, 32, 16, 8)",500,42.9818,-0.0011
0.0005,8,"(256, 128, 64, 32, 16, 8)",100,49.138,-0.1445
0.0005,8,"(256, 128, 64, 32, 16, 8)",200,42.4896,0.0104
0.0005,8,"(256, 128, 64, 32, 16, 8)",300,40.5452,0.0556
0.0005,8,"(256, 128, 64, 32, 16, 8)",400,40.9501,0.0462
0.0005,8,"(256, 128, 64, 32, 16, 8)",500,42.4182,0.012
0.0005,8,"(128, 64, 32, 16, 8)",100,47.248,-0.1005
0.0005,8,"(128, 64, 32, 16, 8)",200,41.5633,0.0319
0.0005,8,"(128, 64, 32, 16, 8)",300,43.0827,-0.0035
0.0005,8,"(128, 64, 32, 16, 8)",400,41.1257,0.0421
0.0005,8,"(128, 64, 32, 16, 8)",500,39.8266,0.0724
0.0005,8,"(64, 32, 16, 8)",100,46.5138,-0.0834
0.0005,8,"(64, 32, 16, 8)",200,44.8518,-0.0447
0.0005,8,"(64, 32, 16, 8)",300,48.0621,-0.1194
0.0005,8,"(64, 32, 16, 8)",400,41.2318,0.0397
0.0005,8,"(64, 32, 16, 8)",500,41.8817,0.0245
0.0005,8,"(32, 16, 8)",100,43.7818,-0.0197
0.0005,8,"(32, 16, 8)",200,46.194,-0.0759
0.0005,8,"(32, 16, 8)",300,46.7254,-0.0883
0.0005,8,"(32, 16, 8)",400,43.8925,-0.0223
0.0005,8,"(32, 16, 8)",500,47.2609,-0.1008
0.0005,8,"(16, 8)",100,42.7233,0.0049
0.0005,8,"(16, 8)",200,43.6491,-0.0166
0.0005,8,"(16, 8)",300,44.4655,-0.0357
0.0005,8,"(16, 8)",400,45.9658,-0.0706
0.0005,8,"(16, 8)",500,47.6125,-0.109
0.0005,8,"(256, 128, 128, 64, 64, 16, 8)",100,43.454,-0.0121
0.0005,8,"(256, 128, 128, 64, 64, 16, 8)",200,43.552,-0.0144
0.0005,8,"(256, 128, 128, 64, 64, 16, 8)",300,49.4923,-0.1527
0.0005,8,"(256, 128, 128, 64, 64, 16, 8)",400,44.5274,-0.0371
0.0005,8,"(256, 128, 128, 64, 64, 16, 8)",500,45.6381,-0.063
0.0005,8,"(512, 256, 256, 128, 32, 32, 8)",100,48.1222,-0.1208
0.0005,8,"(512, 256, 256, 128, 32, 32, 8)",200,45.2726,-0.0545
0.0005,8,"(512, 256, 256, 128, 32, 32, 8)",300,42.7142,0.0051
0.0005,8,"(512, 256, 256, 128, 32, 32, 8)",400,38.7724,0.0969
0.0005,8,"(512, 256, 256, 128, 32, 32, 8)",500,47.9234,-0.1162
0.0005,8,"(256, 128, 64, 64, 32, 8, 8)",100,43.1754,-0.0056
0.0005,8,"(256, 128, 64, 64, 32, 8, 8)",200,48.3191,-0.1254
0.0005,8,"(256, 128, 64, 64, 32, 8, 8)",300,37.7178,0.1215
0.0005,8,"(256, 128, 64, 64, 32, 8, 8)",400,42.5005,0.0101
0.0005,8,"(256, 128, 64, 64, 32, 8, 8)",500,51.2084,-0.1927
0.0005,8,"(256, 128, 128, 64, 64, 32, 8)",100,44.0366,-0.0257
0.0005,8,"(256, 128, 128, 64, 64, 32, 8)",200,41.8448,0.0254
0.0005,8,"(256, 128, 128, 64, 64, 32, 8)",300,43.9498,-0.0237
0.0005,8,"(256, 128, 128, 64, 64, 32, 8)",400,41.4235,0.0352
0.0005,8,"(256, 128, 128, 64, 64, 32, 8)",500,48.9376,-0.1398
0.0005,8,"(64, 32, 32, 16, 8)",100,47.4149,-0.1044
0.0005,8,"(64, 32, 32, 16, 8)",200,46.3248,-0.079
0.0005,8,"(64, 32, 32, 16, 8)",300,46.1845,-0.0757
0.0005,8,"(64, 32, 32, 16, 8)",400,44.5736,-0.0382
0.0005,8,"(64, 32, 32, 16, 8)",500,48.9682,-0.1405
0.0005,8,"(32, 32, 16, 8)",100,45.3993,-0.0574
0.0005,8,"(32, 32, 16, 8)",200,46.4541,-0.082
0.0005,8,"(32, 32, 16, 8)",300,45.0431,-0.0491
0.0005,8,"(32, 32, 16, 8)",400,44.0795,-0.0267
0.0005,8,"(32, 32, 16, 8)",500,42.9933,-0.0014
0.0005,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,51.5441,-0.2005
0.0005,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,40.3116,0.0611
0.0005,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,39.365,0.0831
0.0005,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,42.9701,-0.0008
0.0005,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,43.4944,-0.013
0.0005,12,"(512, 256, 128, 64, 32, 16, 8)",100,46.1651,-0.0753
0.0005,12,"(512, 256, 128, 64, 32, 16, 8)",200,42.8577,0.0018
0.0005,12,"(512, 256, 128, 64, 32, 16, 8)",300,42.6649,0.0063
0.0005,12,"(512, 256, 128, 64, 32, 16, 8)",400,43.0712,-0.0032
0.0005,12,"(512, 256, 128, 64, 32, 16, 8)",500,42.9776,-0.001
0.0005,12,"(256, 128, 64, 32, 16, 8)",100,46.7117,-0.088
0.0005,12,"(256, 128, 64, 32, 16, 8)",200,45.5549,-0.061
0.0005,12,"(256, 128, 64, 32, 16, 8)",300,48.3097,-0.1252
0.0005,12,"(256, 128, 64, 32, 16, 8)",400,49.9244,-0.1628
0.0005,12,"(256, 128, 64, 32, 16, 8)",500,41.6287,0.0304
0.0005,12,"(128, 64, 32, 16, 8)",100,48.0817,-0.1199
0.0005,12,"(128, 64, 32, 16, 8)",200,43.9896,-0.0246
0.0005,12,"(128, 64, 32, 16, 8)",300,46.3203,-0.0789
0.0005,12,"(128, 64, 32, 16, 8)",400,45.178,-0.0523
0.0005,12,"(128, 64, 32, 16, 8)",500,42.8831,0.0012
0.0005,12,"(64, 32, 16, 8)",100,46.391,-0.0805
0.0005,12,"(64, 32, 16, 8)",200,47.0677,-0.0963
