lr,batch_size,hidden_sizes,epochs,mse,r2
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",200,57.304,0.0076
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",300,57.6778,0.0012
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",400,58.7971,-0.0182
1e-05,12,"(256, 128, 128, 64, 64, 32, 8)",500,60.1735,-0.0421
1e-05,12,"(64, 32, 32, 16, 8)",100,58.2141,-0.0081
1e-05,12,"(64, 32, 32, 16, 8)",200,57.56,0.0032
1e-05,12,"(64, 32, 32, 16, 8)",300,57.5285,0.0037
1e-05,12,"(64, 32, 32, 16, 8)",400,57.8127,-0.0012
1e-05,12,"(64, 32, 32, 16, 8)",500,57.7861,-0.0007
1e-05,12,"(32, 32, 16, 8)",100,57.9378,-0.0033
1e-05,12,"(32, 32, 16, 8)",200,57.7568,-0.0002
1e-05,12,"(32, 32, 16, 8)",300,57.6236,0.0021
1e-05,12,"(32, 32, 16, 8)",400,57.7488,-0.0001
1e-05,12,"(32, 32, 16, 8)",500,57.4417,0.0053
1e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,57.6153,0.0022
1e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,57.4414,0.0053
1e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,59.5881,-0.0319
1e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,60.0198,-0.0394
1e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,62.0984,-0.0754
1e-05,16,"(512, 256, 128, 64, 32, 16, 8)",100,57.9687,-0.0039
1e-05,16,"(512, 256, 128, 64, 32, 16, 8)",200,57.4531,0.0051
1e-05,16,"(512, 256, 128, 64, 32, 16, 8)",300,57.8583,-0.002
1e-05,16,"(512, 256, 128, 64, 32, 16, 8)",400,58.2101,-0.0081
1e-05,16,"(512, 256, 128, 64, 32, 16, 8)",500,59.0838,-0.0232
1e-05,16,"(256, 128, 64, 32, 16, 8)",100,57.6892,0.001
1e-05,16,"(256, 128, 64, 32, 16, 8)",200,57.5531,0.0033
1e-05,16,"(256, 128, 64, 32, 16, 8)",300,57.6016,0.0025
1e-05,16,"(256, 128, 64, 32, 16, 8)",400,57.5956,0.0026
1e-05,16,"(256, 128, 64, 32, 16, 8)",500,57.5511,0.0034
1e-05,16,"(128, 64, 32, 16, 8)",100,57.5629,0.0032
1e-05,16,"(128, 64, 32, 16, 8)",200,57.6685,0.0013
1e-05,16,"(128, 64, 32, 16, 8)",300,57.8374,-0.0016
1e-05,16,"(128, 64, 32, 16, 8)",400,57.6837,0.0011
1e-05,16,"(128, 64, 32, 16, 8)",500,57.4638,0.0049
1e-05,16,"(64, 32, 16, 8)",100,57.6959,0.0009
1e-05,16,"(64, 32, 16, 8)",200,58.1035,-0.0062
1e-05,16,"(64, 32, 16, 8)",300,57.8201,-0.0013
1e-05,16,"(64, 32, 16, 8)",400,57.7646,-0.0003
1e-05,16,"(64, 32, 16, 8)",500,57.5889,0.0027
1e-05,16,"(32, 16, 8)",100,57.8488,-0.0018
1e-05,16,"(32, 16, 8)",200,57.8526,-0.0019
1e-05,16,"(32, 16, 8)",300,57.5437,0.0035
1e-05,16,"(32, 16, 8)",400,57.8028,-0.001
1e-05,16,"(32, 16, 8)",500,57.5702,0.003
1e-05,16,"(16, 8)",100,58.4757,-0.0127
1e-05,16,"(16, 8)",200,57.6946,0.0009
1e-05,16,"(16, 8)",300,57.9031,-0.0027
1e-05,16,"(16, 8)",400,57.7018,0.0007
1e-05,16,"(16, 8)",500,57.6935,0.0009
1e-05,16,"(256, 128, 128, 64, 64, 16, 8)",100,58.4367,-0.012
1e-05,16,"(256, 128, 128, 64, 64, 16, 8)",200,57.5179,0.0039
1e-05,16,"(256, 128, 128, 64, 64, 16, 8)",300,57.6405,0.0018
1e-05,16,"(256, 128, 128, 64, 64, 16, 8)",400,57.6274,0.002
1e-05,16,"(256, 128, 128, 64, 64, 16, 8)",500,58.1542,-0.0071
1e-05,16,"(512, 256, 256, 128, 32, 32, 8)",100,57.6808,0.0011
1e-05,16,"(512, 256, 256, 128, 32, 32, 8)",200,57.5516,0.0033
1e-05,16,"(512, 256, 256, 128, 32, 32, 8)",300,59.4511,-0.0295
1e-05,16,"(512, 256, 256, 128, 32, 32, 8)",400,58.045,-0.0052
1e-05,16,"(512, 256, 256, 128, 32, 32, 8)",500,60.3632,-0.0453
1e-05,16,"(256, 128, 64, 64, 32, 8, 8)",100,57.6802,0.0011
1e-05,16,"(256, 128, 64, 64, 32, 8, 8)",200,57.5735,0.003
1e-05,16,"(256, 128, 64, 64, 32, 8, 8)",300,57.7205,0.0004
1e-05,16,"(256, 128, 64, 64, 32, 8, 8)",400,57.6837,0.0011
1e-05,16,"(256, 128, 64, 64, 32, 8, 8)",500,57.5361,0.0036
1e-05,16,"(256, 128, 128, 64, 64, 32, 8)",100,57.7398,0.0001
1e-05,16,"(256, 128, 128, 64, 64, 32, 8)",200,57.6864,0.001
1e-05,16,"(256, 128, 128, 64, 64, 32, 8)",300,57.7166,0.0005
1e-05,16,"(256, 128, 128, 64, 64, 32, 8)",400,58.8172,-0.0186
1e-05,16,"(256, 128, 128, 64, 64, 32, 8)",500,59.4483,-0.0295
1e-05,16,"(64, 32, 32, 16, 8)",100,57.8486,-0.0018
1e-05,16,"(64, 32, 32, 16, 8)",200,57.6007,0.0025
1e-05,16,"(64, 32, 32, 16, 8)",300,57.4826,0.0045
1e-05,16,"(64, 32, 32, 16, 8)",400,57.7601,-0.0003
1e-05,16,"(64, 32, 32, 16, 8)",500,57.7308,0.0002
1e-05,16,"(32, 32, 16, 8)",100,57.9627,-0.0038
1e-05,16,"(32, 32, 16, 8)",200,57.8999,-0.0027
1e-05,16,"(32, 32, 16, 8)",300,57.6187,0.0022
1e-05,16,"(32, 32, 16, 8)",400,57.6948,0.0009
1e-05,16,"(32, 32, 16, 8)",500,57.6533,0.0016
1e-05,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,57.8801,-0.0023
1e-05,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,57.6567,0.0015
1e-05,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,59.3959,-0.0286
1e-05,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,60.3075,-0.0444
1e-05,24,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,61.5335,-0.0656
1e-05,24,"(512, 256, 128, 64, 32, 16, 8)",100,58.2984,-0.0096
1e-05,24,"(512, 256, 128, 64, 32, 16, 8)",200,57.519,0.0039
1e-05,24,"(512, 256, 128, 64, 32, 16, 8)",300,57.7965,-0.0009
1e-05,24,"(512, 256, 128, 64, 32, 16, 8)",400,59.003,-0.0218
1e-05,24,"(512, 256, 128, 64, 32, 16, 8)",500,58.3771,-0.0109
1e-05,24,"(256, 128, 64, 32, 16, 8)",100,58.3121,-0.0098
1e-05,24,"(256, 128, 64, 32, 16, 8)",200,57.966,-0.0038
1e-05,24,"(256, 128, 64, 32, 16, 8)",300,57.6378,0.0019
1e-05,24,"(256, 128, 64, 32, 16, 8)",400,57.5188,0.0039
1e-05,24,"(256, 128, 64, 32, 16, 8)",500,57.9622,-0.0038
1e-05,24,"(128, 64, 32, 16, 8)",100,57.9457,-0.0035
1e-05,24,"(128, 64, 32, 16, 8)",200,57.6529,0.0016
1e-05,24,"(128, 64, 32, 16, 8)",300,57.5984,0.0025
1e-05,24,"(128, 64, 32, 16, 8)",400,57.6182,0.0022
1e-05,24,"(128, 64, 32, 16, 8)",500,57.6237,0.0021
1e-05,24,"(64, 32, 16, 8)",100,57.8603,-0.002
1e-05,24,"(64, 32, 16, 8)",200,57.7772,-0.0006
1e-05,24,"(64, 32, 16, 8)",300,57.6155,0.0022
1e-05,24,"(64, 32, 16, 8)",400,57.6534,0.0016
1e-05,24,"(64, 32, 16, 8)",500,57.7068,0.0007
1e-05,24,"(32, 16, 8)",100,58.0648,-0.0055
1e-05,24,"(32, 16, 8)",200,58.0262,-0.0049
1e-05,24,"(32, 16, 8)",300,57.7802,-0.0006
1e-05,24,"(32, 16, 8)",400,57.657,0.0015
1e-05,24,"(32, 16, 8)",500,57.709,0.0006
1e-05,24,"(16, 8)",100,58.2681,-0.0091
1e-05,24,"(16, 8)",200,57.9214,-0.0031
1e-05,24,"(16, 8)",300,58.1655,-0.0073
1e-05,24,"(16, 8)",400,57.8969,-0.0026
1e-05,24,"(16, 8)",500,57.7755,-0.0005
1e-05,24,"(256, 128, 128, 64, 64, 16, 8)",100,57.7005,0.0008
1e-05,24,"(256, 128, 128, 64, 64, 16, 8)",200,57.5706,0.003
1e-05,24,"(256, 128, 128, 64, 64, 16, 8)",300,57.5003,0.0042
1e-05,24,"(256, 128, 128, 64, 64, 16, 8)",400,57.9261,-0.0031
1e-05,24,"(256, 128, 128, 64, 64, 16, 8)",500,57.8565,-0.0019
1e-05,24,"(512, 256, 256, 128, 32, 32, 8)",100,57.5377,0.0036
1e-05,24,"(512, 256, 256, 128, 32, 32, 8)",200,57.6409,0.0018
1e-05,24,"(512, 256, 256, 128, 32, 32, 8)",300,57.9371,-0.0033
1e-05,24,"(512, 256, 256, 128, 32, 32, 8)",400,59.08,-0.0231
1e-05,24,"(512, 256, 256, 128, 32, 32, 8)",500,60.7829,-0.0526
1e-05,24,"(256, 128, 64, 64, 32, 8, 8)",100,58.0706,-0.0056
1e-05,24,"(256, 128, 64, 64, 32, 8, 8)",200,57.6521,0.0016
1e-05,24,"(256, 128, 64, 64, 32, 8, 8)",300,57.3744,0.0064
1e-05,24,"(256, 128, 64, 64, 32, 8, 8)",400,58.4866,-0.0128
1e-05,24,"(256, 128, 64, 64, 32, 8, 8)",500,57.6938,0.0009
1e-05,24,"(256, 128, 128, 64, 64, 32, 8)",100,57.5192,0.0039
1e-05,24,"(256, 128, 128, 64, 64, 32, 8)",200,57.6694,0.0013
1e-05,24,"(256, 128, 128, 64, 64, 32, 8)",300,57.5194,0.0039
1e-05,24,"(256, 128, 128, 64, 64, 32, 8)",400,57.7575,-0.0002
1e-05,24,"(256, 128, 128, 64, 64, 32, 8)",500,58.0179,-0.0047
1e-05,24,"(64, 32, 32, 16, 8)",100,58.5213,-0.0134
1e-05,24,"(64, 32, 32, 16, 8)",200,57.8145,-0.0012
1e-05,24,"(64, 32, 32, 16, 8)",300,57.7915,-0.0008
1e-05,24,"(64, 32, 32, 16, 8)",400,57.4716,0.0047
1e-05,24,"(64, 32, 32, 16, 8)",500,57.6033,0.0025
1e-05,24,"(32, 32, 16, 8)",100,57.8203,-0.0013
1e-05,24,"(32, 32, 16, 8)",200,57.7135,0.0005
1e-05,24,"(32, 32, 16, 8)",300,57.6881,0.001
1e-05,24,"(32, 32, 16, 8)",400,57.6327,0.0019
1e-05,24,"(32, 32, 16, 8)",500,57.6138,0.0023
1e-05,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,57.6435,0.0018
1e-05,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,57.8377,-0.0016
1e-05,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,57.5113,0.004
1e-05,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,60.2365,-0.0431
1e-05,32,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,60.7567,-0.0522
1e-05,32,"(512, 256, 128, 64, 32, 16, 8)",100,58.0281,-0.0049
1e-05,32,"(512, 256, 128, 64, 32, 16, 8)",200,57.5447,0.0035
1e-05,32,"(512, 256, 128, 64, 32, 16, 8)",300,57.5423,0.0035
1e-05,32,"(512, 256, 128, 64, 32, 16, 8)",400,58.1621,-0.0072
1e-05,32,"(512, 256, 128, 64, 32, 16, 8)",500,58.6397,-0.0155
1e-05,32,"(256, 128, 64, 32, 16, 8)",100,57.5173,0.0039
1e-05,32,"(256, 128, 64, 32, 16, 8)",200,57.3278,0.0072
1e-05,32,"(256, 128, 64, 32, 16, 8)",300,57.5853,0.0028
1e-05,32,"(256, 128, 64, 32, 16, 8)",400,57.4682,0.0048
1e-05,32,"(256, 128, 64, 32, 16, 8)",500,57.5835,0.0028
1e-05,32,"(128, 64, 32, 16, 8)",100,57.9112,-0.0029
1e-05,32,"(128, 64, 32, 16, 8)",200,57.5864,0.0027
1e-05,32,"(128, 64, 32, 16, 8)",300,57.4645,0.0049
1e-05,32,"(128, 64, 32, 16, 8)",400,57.6286,0.002
1e-05,32,"(128, 64, 32, 16, 8)",500,57.6096,0.0023
1e-05,32,"(64, 32, 16, 8)",100,58.2889,-0.0094
1e-05,32,"(64, 32, 16, 8)",200,57.962,-0.0038
1e-05,32,"(64, 32, 16, 8)",300,58.0433,-0.0052
1e-05,32,"(64, 32, 16, 8)",400,57.4342,0.0054
1e-05,32,"(64, 32, 16, 8)",500,58.3432,-0.0104
1e-05,32,"(32, 16, 8)",100,58.5562,-0.014
1e-05,32,"(32, 16, 8)",200,58.1282,-0.0066
1e-05,32,"(32, 16, 8)",300,58.1897,-0.0077
1e-05,32,"(32, 16, 8)",400,58.113,-0.0064
1e-05,32,"(32, 16, 8)",500,57.7171,0.0005
1e-05,32,"(16, 8)",100,58.3861,-0.0111
1e-05,32,"(16, 8)",200,57.9112,-0.0029
1e-05,32,"(16, 8)",300,57.8278,-0.0014
1e-05,32,"(16, 8)",400,58.2493,-0.0087
1e-05,32,"(16, 8)",500,57.894,-0.0026
1e-05,32,"(256, 128, 128, 64, 64, 16, 8)",100,57.9711,-0.0039
1e-05,32,"(256, 128, 128, 64, 64, 16, 8)",200,58.5414,-0.0138
1e-05,32,"(256, 128, 128, 64, 64, 16, 8)",300,57.4765,0.0046
1e-05,32,"(256, 128, 128, 64, 64, 16, 8)",400,57.7828,-0.0007
1e-05,32,"(256, 128, 128, 64, 64, 16, 8)",500,57.5998,0.0025
1e-05,32,"(512, 256, 256, 128, 32, 32, 8)",100,57.6899,0.001
1e-05,32,"(512, 256, 256, 128, 32, 32, 8)",200,57.575,0.0029
1e-05,32,"(512, 256, 256, 128, 32, 32, 8)",300,57.4721,0.0047
1e-05,32,"(512, 256, 256, 128, 32, 32, 8)",400,59.0299,-0.0223
1e-05,32,"(512, 256, 256, 128, 32, 32, 8)",500,59.8632,-0.0367
1e-05,32,"(256, 128, 64, 64, 32, 8, 8)",100,57.6098,0.0023
1e-05,32,"(256, 128, 64, 64, 32, 8, 8)",200,57.6294,0.002
1e-05,32,"(256, 128, 64, 64, 32, 8, 8)",300,57.477,0.0046
1e-05,32,"(256, 128, 64, 64, 32, 8, 8)",400,57.612,0.0023
1e-05,32,"(256, 128, 64, 64, 32, 8, 8)",500,57.6221,0.0021
1e-05,32,"(256, 128, 128, 64, 64, 32, 8)",100,57.7132,0.0006
1e-05,32,"(256, 128, 128, 64, 64, 32, 8)",200,57.555,0.0033
1e-05,32,"(256, 128, 128, 64, 64, 32, 8)",300,57.6154,0.0022
1e-05,32,"(256, 128, 128, 64, 64, 32, 8)",400,57.7059,0.0007
1e-05,32,"(256, 128, 128, 64, 64, 32, 8)",500,58.3962,-0.0113
1e-05,32,"(64, 32, 32, 16, 8)",100,58.5078,-0.0132
1e-05,32,"(64, 32, 32, 16, 8)",200,57.9608,-0.0037
1e-05,32,"(64, 32, 32, 16, 8)",300,57.7508,-0.0001
1e-05,32,"(64, 32, 32, 16, 8)",400,57.5391,0.0036
1e-05,32,"(64, 32, 32, 16, 8)",500,57.5575,0.0032
1e-05,32,"(32, 32, 16, 8)",100,57.9178,-0.003
1e-05,32,"(32, 32, 16, 8)",200,57.8014,-0.001
1e-05,32,"(32, 32, 16, 8)",300,57.748,-0.0001
1e-05,32,"(32, 32, 16, 8)",400,57.5854,0.0028
1e-05,32,"(32, 32, 16, 8)",500,57.6235,0.0021
5e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,62.6585,-0.0851
5e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,68.3536,-0.1837
5e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,63.6407,-0.1021
5e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,58.301,-0.0096
5e-05,8,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,62.6502,-0.0849
5e-05,8,"(512, 256, 128, 64, 32, 16, 8)",100,60.4787,-0.0473
5e-05,8,"(512, 256, 128, 64, 32, 16, 8)",200,62.1463,-0.0762
5e-05,8,"(512, 256, 128, 64, 32, 16, 8)",300,63.642,-0.1021
5e-05,8,"(512, 256, 128, 64, 32, 16, 8)",400,66.7976,-0.1568
5e-05,8,"(512, 256, 128, 64, 32, 16, 8)",500,66.5567,-0.1526
5e-05,8,"(256, 128, 64, 32, 16, 8)",100,59.7147,-0.0341
5e-05,8,"(256, 128, 64, 32, 16, 8)",200,60.9255,-0.0551
5e-05,8,"(256, 128, 64, 32, 16, 8)",300,61.1236,-0.0585
5e-05,8,"(256, 128, 64, 32, 16, 8)",400,61.8593,-0.0713
5e-05,8,"(256, 128, 64, 32, 16, 8)",500,63.6987,-0.1031
5e-05,8,"(128, 64, 32, 16, 8)",100,57.5158,0.004
5e-05,8,"(128, 64, 32, 16, 8)",200,59.4653,-0.0298
5e-05,8,"(128, 64, 32, 16, 8)",300,60.7903,-0.0527
5e-05,8,"(128, 64, 32, 16, 8)",400,61.8445,-0.071
5e-05,8,"(128, 64, 32, 16, 8)",500,61.5856,-0.0665
5e-05,8,"(64, 32, 16, 8)",100,57.8588,-0.002
5e-05,8,"(64, 32, 16, 8)",200,57.9569,-0.0037
5e-05,8,"(64, 32, 16, 8)",300,59.2459,-0.026
5e-05,8,"(64, 32, 16, 8)",400,59.3534,-0.0279
5e-05,8,"(64, 32, 16, 8)",500,60.4381,-0.0466
5e-05,8,"(32, 16, 8)",100,57.5948,0.0026
5e-05,8,"(32, 16, 8)",200,57.5454,0.0035
5e-05,8,"(32, 16, 8)",300,57.7285,0.0003
5e-05,8,"(32, 16, 8)",400,57.8975,-0.0026
5e-05,8,"(32, 16, 8)",500,58.3044,-0.0097
5e-05,8,"(16, 8)",100,57.8793,-0.0023
5e-05,8,"(16, 8)",200,57.7422,0.0
5e-05,8,"(16, 8)",300,57.6582,0.0015
5e-05,8,"(16, 8)",400,58.0485,-0.0053
5e-05,8,"(16, 8)",500,58.1261,-0.0066
5e-05,8,"(256, 128, 128, 64, 64, 16, 8)",100,60.4951,-0.0476
5e-05,8,"(256, 128, 128, 64, 64, 16, 8)",200,62.195,-0.0771
5e-05,8,"(256, 128, 128, 64, 64, 16, 8)",300,67.0831,-0.1617
5e-05,8,"(256, 128, 128, 64, 64, 16, 8)",400,67.2509,-0.1646
5e-05,8,"(256, 128, 128, 64, 64, 16, 8)",500,62.2259,-0.0776
5e-05,8,"(512, 256, 256, 128, 32, 32, 8)",100,61.7702,-0.0697
5e-05,8,"(512, 256, 256, 128, 32, 32, 8)",200,64.5383,-0.1176
5e-05,8,"(512, 256, 256, 128, 32, 32, 8)",300,63.7276,-0.1036
5e-05,8,"(512, 256, 256, 128, 32, 32, 8)",400,59.4871,-0.0302
5e-05,8,"(512, 256, 256, 128, 32, 32, 8)",500,58.1907,-0.0077
5e-05,8,"(256, 128, 64, 64, 32, 8, 8)",100,58.7637,-0.0176
5e-05,8,"(256, 128, 64, 64, 32, 8, 8)",200,60.6932,-0.0511
5e-05,8,"(256, 128, 64, 64, 32, 8, 8)",300,60.8452,-0.0537
5e-05,8,"(256, 128, 64, 64, 32, 8, 8)",400,60.5152,-0.048
5e-05,8,"(256, 128, 64, 64, 32, 8, 8)",500,61.6746,-0.0681
5e-05,8,"(256, 128, 128, 64, 64, 32, 8)",100,60.6075,-0.0496
5e-05,8,"(256, 128, 128, 64, 64, 32, 8)",200,63.306,-0.0963
5e-05,8,"(256, 128, 128, 64, 64, 32, 8)",300,62.5175,-0.0826
5e-05,8,"(256, 128, 128, 64, 64, 32, 8)",400,66.1134,-0.1449
5e-05,8,"(256, 128, 128, 64, 64, 32, 8)",500,64.2428,-0.1125
5e-05,8,"(64, 32, 32, 16, 8)",100,57.7497,-0.0001
5e-05,8,"(64, 32, 32, 16, 8)",200,58.3375,-0.0103
5e-05,8,"(64, 32, 32, 16, 8)",300,58.9809,-0.0214
5e-05,8,"(64, 32, 32, 16, 8)",400,60.0807,-0.0404
5e-05,8,"(64, 32, 32, 16, 8)",500,60.8422,-0.0536
5e-05,8,"(32, 32, 16, 8)",100,57.8269,-0.0014
5e-05,8,"(32, 32, 16, 8)",200,57.647,0.0017
5e-05,8,"(32, 32, 16, 8)",300,57.7153,0.0005
5e-05,8,"(32, 32, 16, 8)",400,59.7523,-0.0348
5e-05,8,"(32, 32, 16, 8)",500,58.4584,-0.0124
5e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,58.8249,-0.0187
5e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,67.0649,-0.1614
5e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,65.0409,-0.1263
5e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,57.6527,0.0016
5e-05,12,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,65.4257,-0.133
5e-05,12,"(512, 256, 128, 64, 32, 16, 8)",100,61.1832,-0.0595
5e-05,12,"(512, 256, 128, 64, 32, 16, 8)",200,64.172,-0.1113
5e-05,12,"(512, 256, 128, 64, 32, 16, 8)",300,62.0393,-0.0744
5e-05,12,"(512, 256, 128, 64, 32, 16, 8)",400,61.9091,-0.0721
5e-05,12,"(512, 256, 128, 64, 32, 16, 8)",500,61.6806,-0.0682
5e-05,12,"(256, 128, 64, 32, 16, 8)",100,57.8896,-0.0025
5e-05,12,"(256, 128, 64, 32, 16, 8)",200,60.907,-0.0548
5e-05,12,"(256, 128, 64, 32, 16, 8)",300,62.5557,-0.0833
5e-05,12,"(256, 128, 64, 32, 16, 8)",400,61.9324,-0.0725
5e-05,12,"(256, 128, 64, 32, 16, 8)",500,65.897,-0.1412
5e-05,12,"(128, 64, 32, 16, 8)",100,57.5168,0.004
5e-05,12,"(128, 64, 32, 16, 8)",200,57.7084,0.0006
5e-05,12,"(128, 64, 32, 16, 8)",300,60.4857,-0.0475
5e-05,12,"(128, 64, 32, 16, 8)",400,60.7583,-0.0522
5e-05,12,"(128, 64, 32, 16, 8)",500,60.2234,-0.0429
5e-05,12,"(64, 32, 16, 8)",100,57.3415,0.007
5e-05,12,"(64, 32, 16, 8)",200,57.6155,0.0022
5e-05,12,"(64, 32, 16, 8)",300,58.0202,-0.0048
5e-05,12,"(64, 32, 16, 8)",400,58.475,-0.0126
5e-05,12,"(64, 32, 16, 8)",500,59.6701,-0.0333
5e-05,12,"(32, 16, 8)",100,58.0074,-0.0045
5e-05,12,"(32, 16, 8)",200,57.9715,-0.0039
5e-05,12,"(32, 16, 8)",300,57.8858,-0.0024
5e-05,12,"(32, 16, 8)",400,58.134,-0.0067
5e-05,12,"(32, 16, 8)",500,58.0048,-0.0045
5e-05,12,"(16, 8)",100,57.4201,0.0056
5e-05,12,"(16, 8)",200,57.5553,0.0033
5e-05,12,"(16, 8)",300,57.595,0.0026
5e-05,12,"(16, 8)",400,57.4858,0.0045
5e-05,12,"(16, 8)",500,57.6945,0.0009
5e-05,12,"(256, 128, 128, 64, 64, 16, 8)",100,60.183,-0.0422
5e-05,12,"(256, 128, 128, 64, 64, 16, 8)",200,61.3419,-0.0623
5e-05,12,"(256, 128, 128, 64, 64, 16, 8)",300,62.1079,-0.0756
5e-05,12,"(256, 128, 128, 64, 64, 16, 8)",400,68.3092,-0.1829
5e-05,12,"(256, 128, 128, 64, 64, 16, 8)",500,69.4607,-0.2029
5e-05,12,"(512, 256, 256, 128, 32, 32, 8)",100,62.0305,-0.0742
5e-05,12,"(512, 256, 256, 128, 32, 32, 8)",200,63.0336,-0.0916
5e-05,12,"(512, 256, 256, 128, 32, 32, 8)",300,61.7086,-0.0686
5e-05,12,"(512, 256, 256, 128, 32, 32, 8)",400,66.9352,-0.1592
5e-05,12,"(512, 256, 256, 128, 32, 32, 8)",500,62.1021,-0.0755
5e-05,12,"(256, 128, 64, 64, 32, 8, 8)",100,58.0689,-0.0056
5e-05,12,"(256, 128, 64, 64, 32, 8, 8)",200,60.4552,-0.0469
5e-05,12,"(256, 128, 64, 64, 32, 8, 8)",300,61.8201,-0.0706
5e-05,12,"(256, 128, 64, 64, 32, 8, 8)",400,66.8496,-0.1577
5e-05,12,"(256, 128, 64, 64, 32, 8, 8)",500,71.1016,-0.2313
5e-05,12,"(256, 128, 128, 64, 64, 32, 8)",100,60.4557,-0.0469
5e-05,12,"(256, 128, 128, 64, 64, 32, 8)",200,61.6513,-0.0676
5e-05,12,"(256, 128, 128, 64, 64, 32, 8)",300,63.1328,-0.0933
5e-05,12,"(256, 128, 128, 64, 64, 32, 8)",400,62.577,-0.0837
5e-05,12,"(256, 128, 128, 64, 64, 32, 8)",500,62.3781,-0.0802
5e-05,12,"(64, 32, 32, 16, 8)",100,57.6421,0.0018
5e-05,12,"(64, 32, 32, 16, 8)",200,57.6894,0.001
5e-05,12,"(64, 32, 32, 16, 8)",300,59.276,-0.0265
5e-05,12,"(64, 32, 32, 16, 8)",400,59.7953,-0.0355
5e-05,12,"(64, 32, 32, 16, 8)",500,60.3077,-0.0444
5e-05,12,"(32, 32, 16, 8)",100,57.7725,-0.0005
5e-05,12,"(32, 32, 16, 8)",200,57.9581,-0.0037
5e-05,12,"(32, 32, 16, 8)",300,57.9394,-0.0034
5e-05,12,"(32, 32, 16, 8)",400,59.0984,-0.0234
5e-05,12,"(32, 32, 16, 8)",500,59.3313,-0.0275
5e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",100,64.1084,-0.1102
5e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",200,66.273,-0.1477
5e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",300,61.7111,-0.0687
5e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",400,57.5192,0.0039
5e-05,16,"(1024, 512, 256, 128, 64, 32, 16, 8)",500,65.7051,-0.1378
5e-05,16,"(512, 256, 128, 64, 32, 16, 8)",100,60.597,-0.0494
5e-05,16,"(512, 256, 128, 64, 32, 16, 8)",200,63.9157,-0.1069
5e-05,16,"(512, 256, 128, 64, 32, 16, 8)",300,66.4805,-0.1513
5e-05,16,"(512, 256, 128, 64, 32, 16, 8)",400,60.396,-0.0459
5e-05,16,"(512, 256, 128, 64, 32, 16, 8)",500,64.338,-0.1142
5e-05,16,"(256, 128, 64, 32, 16, 8)",100,58.2548,-0.0088
5e-05,16,"(256, 128, 64, 32, 16, 8)",200,59.5261,-0.0308
5e-05,16,"(256, 128, 64, 32, 16, 8)",300,60.494,-0.0476
5e-05,16,"(256, 128, 64, 32, 16, 8)",400,62.8275,-0.088
5e-05,16,"(256, 128, 64, 32, 16, 8)",500,60.0859,-0.0405
5e-05,16,"(128, 64, 32, 16, 8)",100,57.5634,0.0031
5e-05,16,"(128, 64, 32, 16, 8)",200,58.3476,-0.0104
5e-05,16,"(128, 64, 32, 16, 8)",300,58.9354,-0.0206
5e-05,16,"(128, 64, 32, 16, 8)",400,60.2367,-0.0431
5e-05,16,"(128, 64, 32, 16, 8)",500,60.5877,-0.0492
5e-05,16,"(64, 32, 16, 8)",100,57.612,0.0023
5e-05,16,"(64, 32, 16, 8)",200,57.4776,0.0046
5e-05,16,"(64, 32, 16, 8)",300,58.2256,-0.0083
5e-05,16,"(64, 32, 16, 8)",400,58.8255,-0.0187
5e-05,16,"(64, 32, 16, 8)",500,58.7872,-0.018
5e-05,16,"(32, 16, 8)",100,57.6863,0.001
5e-05,16,"(32, 16, 8)",200,57.4324,0.0054
